task_id,rep,n,p,p_eff,corr,auc,ci_width,ci_lower,ci_upper,selected_mtry,selected_ntree,class_balance
381,1,100,10,1.7907153024767428,0.9,0.9692129629629628,0.048958333333333215,0.9417824074074075,0.9907407407407407,2,500,0.59
380,20,100,10,2.7938516494192474,0.8,0.9597098214285713,0.051450892857142994,0.9330357142857142,0.9844866071428572,5,400,0.48
382,2,100,10,1.7907153024767428,0.9,0.9668526785714284,0.06718750000000007,0.9328124999999999,1.0,2,600,0.52
383,3,100,10,1.7907153024767428,0.9,0.9190848214285714,0.083984375,0.8837053571428571,0.9676897321428571,5,500,0.47
384,4,100,10,1.7907153024767428,0.9,0.9734162895927602,0.045248868778280604,0.9502262443438914,0.995475113122172,5,600,0.58
385,5,100,10,1.7907153024767428,0.9,0.9226244343891403,0.13993212669683242,0.8460972850678734,0.9860294117647058,2,300,0.42
386,6,100,10,1.7907153024767428,0.9,0.9495535714285716,0.11015625000000007,0.8853794642857142,0.9955357142857143,2,600,0.52
387,7,100,10,1.7907153024767428,0.9,0.9645089285714287,0.06272321428571426,0.93515625,0.9978794642857143,2,300,0.48
388,8,100,10,1.7907153024767428,0.9,0.9474330357142856,0.07996651785714282,0.906640625,0.9866071428571428,2,500,0.48
389,9,100,10,1.7907153024767428,0.9,0.96131221719457,0.06640271493212657,0.9271493212669684,0.9935520361990949,3,600,0.43
390,10,100,10,1.7907153024767428,0.9,0.95390625,0.08164062500000002,0.9162388392857143,0.9978794642857143,2,400,0.48
391,11,100,10,1.7907153024767428,0.9,0.973868778280543,0.06238687782805441,0.9376131221719456,1.0,2,400,0.58
392,12,100,10,1.7907153024767428,0.9,0.9554444444444444,0.06805555555555542,0.92,0.9880555555555555,2,200,0.51
393,13,100,10,1.7907153024767428,0.9,0.9644444444444444,0.06688888888888878,0.931,0.9978888888888888,2,400,0.49
394,14,100,10,1.7907153024767428,0.9,0.9545138888888886,0.11111111111111116,0.8888888888888888,1.0,3,300,0.4
397,17,100,10,1.7907153024767428,0.9,0.9688616071428573,0.04508928571428572,0.9440848214285714,0.9891741071428571,3,200,0.46
395,15,100,10,1.7907153024767428,0.9,0.9644796380090497,0.06725113122171955,0.9327488687782804,1.0,1,400,0.43
396,16,100,10,1.7907153024767428,0.9,0.9321428571428573,0.08856026785714288,0.8961495535714286,0.9847098214285714,3,500,0.47
398,18,100,10,1.7907153024767428,0.9,0.9200892857142857,0.12522321428571437,0.8613839285714285,0.9866071428571429,1,300,0.53
399,19,100,10,1.7907153024767428,0.9,0.9506696428571427,0.09017857142857144,0.8987723214285714,0.9889508928571429,1,200,0.46
400,20,100,10,1.7907153024767428,0.9,0.9756696428571429,0.049107142857142794,0.9508928571428572,1.0,3,200,0.47
401,1,100,20,20.0,0.0,0.8058035714285715,0.189453125,0.7274553571428571,0.9169084821428571,5,300,0.52
402,2,100,20,20.0,0.0,0.8505580357142858,0.15435267857142854,0.7857142857142857,0.9400669642857142,3,400,0.47
405,5,100,20,20.0,0.0,0.7902222222222222,0.16961111111111105,0.7123333333333334,0.8819444444444444,2,400,0.51
403,3,100,20,20.0,0.0,0.7643973214285713,0.2611607142857143,0.6240513392857143,0.8852120535714286,4,500,0.48
404,4,100,20,20.0,0.0,0.842822966507177,0.17039473684210527,0.7568181818181818,0.9272129186602871,2,500,0.38
406,6,100,20,20.0,0.0,0.8675339366515835,0.1747171945701358,0.7495475113122172,0.924264705882353,4,200,0.57
407,7,100,20,20.0,0.0,0.75234375,0.12003348214285714,0.6896205357142857,0.8096540178571429,3,500,0.53
408,8,100,20,20.0,0.0,0.7716517857142857,0.1688058035714286,0.6885602678571429,0.8573660714285715,5,600,0.52
409,9,100,20,20.0,0.0,0.7526666666666666,0.22005555555555556,0.6445,0.8645555555555555,4,500,0.51
410,10,100,20,20.0,0.0,0.8197544642857142,0.20976562499999984,0.7323102678571428,0.9420758928571427,4,500,0.47
411,11,100,20,20.0,0.0,0.797544642857143,0.19034598214285714,0.705078125,0.8954241071428571,5,400,0.48
412,12,100,20,20.0,0.0,0.7252232142857143,0.23699776785714266,0.5800223214285715,0.8170200892857141,5,500,0.52
413,13,100,20,20.0,0.0,0.6722098214285713,0.22968750000000004,0.5699218749999999,0.799609375,4,600,0.48
414,14,100,20,20.0,0.0,0.7478794642857143,0.28593749999999996,0.6025111607142857,0.8884486607142856,5,500,0.48
415,15,100,20,20.0,0.0,0.7117647058823529,0.2449660633484163,0.572341628959276,0.8173076923076923,2,400,0.44
416,16,100,20,20.0,0.0,0.8082579185520364,0.3335407239819004,0.6139140271493213,0.9474547511312217,3,500,0.43
417,17,100,20,20.0,0.0,0.7224537037037038,0.16394675925925928,0.6221064814814815,0.7860532407407408,3,500,0.59
418,18,100,20,20.0,0.0,0.8181111111111111,0.1894999999999999,0.729388888888889,0.9188888888888889,4,200,0.51
419,19,100,20,20.0,0.0,0.7581018518518517,0.22031250000000002,0.6434606481481482,0.8637731481481482,2,500,0.41
420,20,100,20,20.0,0.0,0.8473214285714287,0.14960937500000004,0.7679129464285714,0.9175223214285715,4,600,0.47
421,1,100,20,19.62358594453899,0.1,0.8013333333333333,0.20527777777777767,0.7054444444444445,0.9107222222222222,3,400,0.51
422,2,100,20,19.62358594453899,0.1,0.8136877828054299,0.15226244343891393,0.7497171945701359,0.9019796380090498,4,300,0.56
423,3,100,20,19.62358594453899,0.1,0.801923076923077,0.29292986425339373,0.6366515837104072,0.9295814479638009,4,300,0.56
424,4,100,20,19.62358594453899,0.1,0.6825791855203619,0.2866515837104071,0.5487556561085973,0.8354072398190044,4,300,0.44
425,5,100,20,19.62358594453899,0.1,0.9109375,0.1299107142857142,0.8435267857142857,0.9734375,3,600,0.53
426,6,100,20,19.62358594453899,0.1,0.8688914027149321,0.14513574660633488,0.7779411764705882,0.9230769230769231,5,200,0.43
427,7,100,20,19.62358594453899,0.1,0.7225193923723336,0.2829811732385261,0.5839831124757595,0.8669642857142856,4,500,0.55
428,8,100,20,19.62358594453899,0.1,0.7712222222222224,0.1985555555555556,0.6504444444444444,0.849,4,300,0.49
429,9,100,20,19.62358594453899,0.1,0.8606666666666666,0.16755555555555557,0.7693888888888889,0.9369444444444445,5,600,0.51
430,10,100,20,19.62358594453899,0.1,0.7766741071428571,0.1970982142857144,0.6884486607142857,0.8855468750000001,2,400,0.54
431,11,100,20,19.62358594453899,0.1,0.7850638332255979,0.1946741677440207,0.7133097830478344,0.9079839507918551,5,400,0.55
432,12,100,20,19.62358594453899,0.1,0.6708333333333333,0.21597222222222212,0.5850694444444445,0.8010416666666667,4,200,0.61
433,13,100,20,19.62358594453899,0.1,0.7935185185185185,0.22771990740740744,0.6589699074074074,0.8866898148148148,5,300,0.39
434,14,100,20,19.62358594453899,0.1,0.8795758928571429,0.12566964285714288,0.8133370535714285,0.9390066964285714,5,400,0.54
435,15,100,20,19.62358594453899,0.1,0.8186383928571429,0.19492187500000002,0.7204799107142857,0.9154017857142858,5,600,0.48
436,16,100,20,19.62358594453899,0.1,0.8992091548157723,0.18128030058177114,0.8042986425339367,0.9855789431157078,5,600,0.55
437,17,100,20,19.62358594453899,0.1,0.8398888888888889,0.1785,0.7487222222222222,0.9272222222222222,3,200,0.49
438,18,100,20,19.62358594453899,0.1,0.7803333333333333,0.18205555555555564,0.6849444444444445,0.8670000000000001,3,200,0.49
439,19,100,20,19.62358594453899,0.1,0.7429864253393664,0.1941176470588234,0.6330882352941177,0.8272058823529411,5,600,0.57
440,20,100,20,19.62358594453899,0.1,0.8088169642857143,0.24291294642857142,0.6830357142857143,0.9259486607142857,3,200,0.47
441,1,100,20,18.535800482703127,0.2,0.7885044642857142,0.20206473214285714,0.671875,0.8739397321428571,4,300,0.48
442,2,100,20,18.535800482703127,0.2,0.7521111111111111,0.1971666666666666,0.6466666666666667,0.8438333333333333,3,400,0.51
444,4,100,20,18.535800482703127,0.2,0.8896666666666666,0.15588888888888885,0.8087777777777778,0.9646666666666667,5,600,0.5
443,3,100,20,18.535800482703127,0.2,0.776111111111111,0.19727777777777789,0.6941666666666666,0.8914444444444445,3,600,0.49
445,5,100,20,18.535800482703127,0.2,0.8558888888888889,0.12911111111111118,0.8055,0.9346111111111112,4,200,0.49
446,6,100,20,18.535800482703127,0.2,0.7737723214285713,0.16149553571428577,0.6990513392857143,0.860546875,4,500,0.52
447,7,100,20,18.535800482703127,0.2,0.9200000000000003,0.10033333333333339,0.8653888888888889,0.9657222222222223,5,600,0.5
448,8,100,20,18.535800482703127,0.2,0.8641741071428571,0.1799665178571428,0.767578125,0.9475446428571428,3,400,0.52
449,9,100,20,18.535800482703127,0.2,0.8671111111111112,0.14922222222222237,0.7742777777777777,0.9235000000000001,5,500,0.49
450,10,100,20,18.535800482703127,0.2,0.9054444444444444,0.14916666666666656,0.8176111111111112,0.9667777777777777,5,600,0.51
452,12,100,20,18.535800482703127,0.2,0.8319004524886878,0.1371040723981901,0.7664027149321266,0.9035067873303168,4,600,0.57
451,11,100,20,18.535800482703127,0.2,0.7655555555555555,0.17422222222222228,0.6814444444444444,0.8556666666666667,5,600,0.51
453,13,100,20,18.535800482703127,0.2,0.9384615384615385,0.10429864253393673,0.8821266968325792,0.9864253393665159,2,400,0.42
454,14,100,20,18.535800482703127,0.2,0.890950226244344,0.13042986425339353,0.8321266968325792,0.9625565610859728,3,500,0.57
455,15,100,20,18.535800482703127,0.2,0.8756696428571429,0.22388392857142847,0.7429687500000001,0.9668526785714285,5,500,0.52
456,16,100,20,18.535800482703127,0.2,0.756919642857143,0.18113839285714284,0.6560267857142857,0.8371651785714286,1,600,0.52
457,17,100,20,18.535800482703127,0.2,0.9089366515837103,0.10820135746606319,0.8642533936651584,0.9724547511312216,5,300,0.44
458,18,100,20,18.535800482703127,0.2,0.8910633484162895,0.13749999999999996,0.8207013574660633,0.9582013574660633,3,600,0.58
459,19,100,20,18.535800482703127,0.2,0.7902714932126698,0.16323529411764703,0.715893665158371,0.8791289592760181,5,600,0.44
460,20,100,20,18.535800482703127,0.2,0.7583333333333334,0.1717777777777778,0.6810555555555555,0.8528333333333333,2,300,0.49
461,1,100,20,16.85013734866212,0.3,0.8994419642857142,0.14503348214285716,0.83203125,0.9770647321428572,4,400,0.46
462,2,100,20,16.85013734866212,0.3,0.8700892857142856,0.13789062499999993,0.7966517857142857,0.9345424107142857,1,400,0.52
463,3,100,20,16.85013734866212,0.3,0.8833705357142858,0.096986607142857,0.8411830357142858,0.9381696428571428,5,600,0.52
464,4,100,20,16.85013734866212,0.3,0.8696428571428572,0.1209821428571427,0.7978236607142858,0.9188058035714285,2,400,0.46
465,5,100,20,16.85013734866212,0.3,0.9164444444444445,0.11761111111111111,0.8571111111111112,0.9747222222222223,3,600,0.49
466,6,100,20,16.85013734866212,0.3,0.9114583333333333,0.12395833333333339,0.8465277777777778,0.9704861111111112,4,300,0.39
467,7,100,20,16.85013734866212,0.3,0.7518311651583709,0.1734640130090498,0.6654659219457013,0.8389299349547511,5,400,0.55
468,8,100,20,16.85013734866212,0.3,0.8820574162679427,0.16249999999999987,0.7842105263157895,0.9467105263157893,3,600,0.62
469,9,100,20,16.85013734866212,0.3,0.9068080357142856,0.13214285714285712,0.8389508928571429,0.97109375,3,500,0.48
470,10,100,20,16.85013734866212,0.3,0.8223673844537815,0.24200897907239804,0.6743778280542987,0.9163868071266967,3,300,0.45
471,11,100,20,16.85013734866212,0.3,0.7572544642857144,0.1967075892857142,0.6487723214285714,0.8454799107142856,5,200,0.47
472,12,100,20,16.85013734866212,0.3,0.8199776785714284,0.15479910714285716,0.7420200892857143,0.8968191964285714,4,300,0.52
473,13,100,20,16.85013734866212,0.3,0.8998888888888887,0.11461111111111111,0.8376666666666667,0.9522777777777778,4,300,0.5
474,14,100,20,16.85013734866212,0.3,0.8200226244343891,0.26136877828054284,0.68710407239819,0.9484728506787329,4,600,0.57
475,15,100,20,16.85013734866212,0.3,0.8364583333333334,0.15069444444444446,0.756712962962963,0.9074074074074074,4,300,0.59
476,16,100,20,16.85013734866212,0.3,0.8433333333333332,0.1393888888888889,0.764,0.9033888888888889,1,600,0.51
477,17,100,20,16.85013734866212,0.3,0.766934995151907,0.22541713800904972,0.6246394230769231,0.8500565610859728,4,300,0.45
478,18,100,20,16.85013734866212,0.3,0.8369419642857142,0.15491071428571423,0.7563616071428572,0.9112723214285714,5,400,0.54
479,19,100,20,16.85013734866212,0.3,0.6852222222222222,0.21866666666666668,0.606,0.8246666666666667,2,600,0.49
480,20,100,20,16.85013734866212,0.3,0.8985834478021977,0.11006408573044602,0.8403884029573367,0.9504524886877828,3,500,0.55
481,1,100,20,14.7245409015025,0.4,0.9,0.11782296650717705,0.8466507177033492,0.9644736842105263,3,600,0.37
482,2,100,20,14.7245409015025,0.4,0.856787330316742,0.19021493212669682,0.7397624434389141,0.9299773755656109,3,600,0.44
483,3,100,20,14.7245409015025,0.4,0.9175223214285715,0.12544642857142851,0.8467075892857143,0.9721540178571428,4,400,0.48
484,4,100,20,14.7245409015025,0.4,0.877199074074074,0.19513888888888886,0.7748842592592593,0.9700231481481482,5,400,0.61
485,5,100,20,14.7245409015025,0.4,0.8931919642857142,0.12511160714285718,0.8325892857142857,0.9577008928571429,3,400,0.53
486,6,100,20,14.7245409015025,0.4,0.8614955357142857,0.18208705357142863,0.7411830357142857,0.9232700892857143,3,300,0.48
487,7,100,20,14.7245409015025,0.4,0.8896740667420815,0.1301965497737556,0.8353223981900453,0.9655189479638009,5,500,0.45
488,8,100,20,14.7245409015025,0.4,0.8723214285714287,0.17845982142857142,0.7904575892857142,0.9689174107142856,3,600,0.47
489,9,100,20,14.7245409015025,0.4,0.8673333333333334,0.13877777777777778,0.7883333333333333,0.9271111111111111,3,500,0.49
490,10,100,20,14.7245409015025,0.4,0.8983258928571429,0.18878348214285723,0.793359375,0.9821428571428572,5,500,0.53
491,11,100,20,14.7245409015025,0.4,0.894683257918552,0.15113122171945703,0.8226244343891402,0.9737556561085973,4,200,0.43
492,12,100,20,14.7245409015025,0.4,0.9039239253393665,0.14891826923076923,0.8140625,0.9629807692307693,5,500,0.45
493,13,100,20,14.7245409015025,0.4,0.9452928046218488,0.07081473214285716,0.9080357142857143,0.9788504464285714,2,600,0.55
494,14,100,20,14.7245409015025,0.4,0.8827777777777778,0.12555555555555542,0.8287777777777778,0.9543333333333333,2,500,0.51
495,15,100,20,14.7245409015025,0.4,0.8741626794258373,0.1537081339712919,0.8057416267942583,0.9594497607655502,4,200,0.62
496,16,100,20,14.7245409015025,0.4,0.8170814479638009,0.22986425339366512,0.7165158371040724,0.9463800904977375,5,200,0.44
497,17,100,20,14.7245409015025,0.4,0.8863333333333335,0.1082777777777778,0.8410555555555556,0.9493333333333334,3,500,0.5
498,18,100,20,14.7245409015025,0.4,0.9174107142857142,0.11545758928571426,0.8556361607142857,0.97109375,3,200,0.47
499,19,100,20,14.7245409015025,0.4,0.8559151785714285,0.15558035714285723,0.7715401785714285,0.9271205357142858,4,300,0.54
500,20,100,20,14.7245409015025,0.4,0.8195601851851851,0.2489583333333334,0.7183449074074073,0.9673032407407407,4,100,0.41
501,1,100,20,12.328767123287365,0.5,0.8884444444444446,0.1397222222222222,0.8143888888888889,0.9541111111111111,2,300,0.49
502,2,100,20,12.328767123287365,0.5,0.9239707902391727,0.15128171460892048,0.8378605769230769,0.9891422915319974,5,500,0.55
503,3,100,20,12.328767123287365,0.5,0.8667410714285715,0.19882812500000013,0.7499441964285714,0.9487723214285715,4,300,0.48
504,4,100,20,12.328767123287365,0.5,0.893,0.11711111111111117,0.8274444444444444,0.9445555555555556,3,600,0.5
505,5,100,20,12.328767123287365,0.5,0.9199095022624435,0.12449095022624423,0.8540158371040724,0.9785067873303166,3,200,0.57
506,6,100,20,12.328767123287365,0.5,0.8714285714285716,0.13928571428571423,0.7988839285714286,0.9381696428571429,3,500,0.47
507,7,100,20,12.328767123287365,0.5,0.9175555555555555,0.14355555555555555,0.8365555555555556,0.9801111111111112,2,500,0.51
508,8,100,20,12.328767123287365,0.5,0.9357466063348416,0.10989819004524881,0.8698529411764706,0.9797511312217194,4,300,0.56
509,9,100,20,12.328767123287365,0.5,0.8823736465740142,0.12977941176470587,0.815589649321267,0.9453690610859729,5,600,0.55
510,10,100,20,12.328767123287365,0.5,0.8821428571428571,0.16372767857142856,0.8055803571428571,0.9693080357142857,4,100,0.47
511,11,100,20,12.328767123287365,0.5,0.9272255777310926,0.1153755252100841,0.8645195337750484,0.9798950589851325,4,500,0.55
512,12,100,20,12.328767123287365,0.5,0.9127777777777778,0.11749999999999994,0.8530000000000001,0.9705,4,100,0.5
513,13,100,20,12.328767123287365,0.5,0.9484374999999998,0.0876116071428572,0.9036830357142857,0.9912946428571429,4,300,0.53
514,14,100,20,12.328767123287365,0.5,0.9209821428571431,0.13426339285714284,0.8478794642857144,0.9821428571428572,5,400,0.48
515,15,100,20,12.328767123287365,0.5,0.8410714285714287,0.1443638392857144,0.777734375,0.9220982142857144,4,100,0.47
516,16,100,20,12.328767123287365,0.5,0.9210937499999998,0.11930803571428561,0.8564732142857143,0.9757812499999999,2,600,0.48
517,17,100,20,12.328767123287365,0.5,0.9430803571428573,0.0809151785714286,0.902734375,0.9836495535714286,5,600,0.47
518,18,100,20,12.328767123287365,0.5,0.9104444444444446,0.1667777777777777,0.8173888888888889,0.9841666666666666,4,200,0.5
519,19,100,20,12.328767123287365,0.5,0.922737556561086,0.12963800904977374,0.8572398190045248,0.9868778280542986,3,400,0.57
520,20,100,20,12.328767123287365,0.5,0.8501772584033613,0.16917420814479645,0.7679298642533936,0.93710407239819,4,300,0.45
521,1,100,20,9.817833172971643,0.6,0.85625,0.15879629629629632,0.7638310185185185,0.9226273148148149,3,400,0.6
522,2,100,20,9.817833172971643,0.6,0.9213333333333333,0.12238888888888899,0.8579444444444444,0.9803333333333334,5,300,0.49
523,3,100,20,9.817833172971643,0.6,0.9526018099547511,0.07500000000000007,0.9204751131221719,0.995475113122172,2,500,0.42
524,4,100,20,9.817833172971643,0.6,0.9703333333333333,0.05905555555555553,0.9388333333333334,0.9978888888888889,3,600,0.5
525,5,100,20,9.817833172971643,0.6,0.8733031674208146,0.1520927601809955,0.785972850678733,0.9380656108597285,3,600,0.44
526,6,100,20,9.817833172971643,0.6,0.9637276785714286,0.06272321428571426,0.9306919642857143,0.9934151785714286,3,600,0.53
527,7,100,20,9.817833172971643,0.6,0.8925940328054299,0.16443342962184881,0.809095982142857,0.9735294117647059,4,500,0.45
528,8,100,20,9.817833172971643,0.6,0.9431904492566258,0.10214932126696818,0.8821266968325793,0.9842760180995475,4,500,0.45
529,9,100,20,9.817833172971643,0.6,0.9163333333333334,0.12216666666666676,0.8494999999999999,0.9716666666666667,5,300,0.5
530,10,100,20,9.817833172971643,0.6,0.9190000000000002,0.08699999999999997,0.8732222222222222,0.9602222222222222,2,600,0.5
531,11,100,20,9.817833172971643,0.6,0.9341111111111111,0.11177777777777775,0.8638888888888889,0.9756666666666667,4,200,0.49
532,12,100,20,9.817833172971643,0.6,0.8661830357142856,0.15664062499999998,0.7731026785714286,0.9297433035714285,3,500,0.47
533,13,100,20,9.817833172971643,0.6,0.8482638888888889,0.16290509259259245,0.7683449074074075,0.9312499999999999,5,600,0.59
534,14,100,20,9.817833172971643,0.6,0.910633484162896,0.1254524886877828,0.8414027149321266,0.9668552036199094,4,100,0.57
535,15,100,20,9.817833172971643,0.6,0.9381696428571429,0.10418526785714277,0.8792410714285714,0.9834263392857142,4,200,0.46
536,16,100,20,9.817833172971643,0.6,0.9224444444444446,0.13727777777777783,0.8519444444444444,0.9892222222222222,2,400,0.51
537,17,100,20,9.817833172971643,0.6,0.9320000000000002,0.09211111111111103,0.8816666666666667,0.9737777777777777,3,300,0.5
538,18,100,20,9.817833172971643,0.6,0.8912222222222222,0.14750000000000008,0.8162222222222222,0.9637222222222223,4,400,0.5
539,19,100,20,9.817833172971643,0.6,0.9110491071428571,0.1509486607142856,0.831640625,0.9825892857142856,2,300,0.52
540,20,100,20,9.817833172971643,0.6,0.8804444444444444,0.14277777777777778,0.7898333333333333,0.9326111111111111,1,600,0.49
541,1,100,20,7.317484557200573,0.7,0.9484814358435681,0.07227799773755661,0.9120934671945701,0.9843714649321267,5,600,0.55
542,2,100,20,7.317484557200573,0.7,0.8791111111111112,0.14183333333333337,0.8222222222222222,0.9640555555555556,2,400,0.5
543,3,100,20,7.317484557200573,0.7,0.8740950226244346,0.12856334841628958,0.8132918552036199,0.9418552036199095,2,400,0.57
544,4,100,20,7.317484557200573,0.7,0.9295248868778281,0.10548642533936647,0.8709276018099548,0.9764140271493212,3,500,0.44
545,5,100,20,7.317484557200573,0.7,0.9310267857142855,0.1099330357142857,0.8815848214285714,0.9915178571428571,2,500,0.53
546,6,100,20,7.317484557200573,0.7,0.9730769230769232,0.07556561085972846,0.9244343891402715,1.0,5,300,0.57
547,7,100,20,7.317484557200573,0.7,0.9359728506787329,0.11821266968325794,0.8684389140271493,0.9866515837104073,5,600,0.56
548,8,100,20,7.317484557200573,0.7,0.9576388888888889,0.06903935185185184,0.9175347222222222,0.986574074074074,2,300,0.41
549,9,100,20,7.317484557200573,0.7,0.9603794642857142,0.09866071428571421,0.8992187500000001,0.9978794642857143,4,500,0.52
550,10,100,20,7.317484557200573,0.7,0.945888888888889,0.06688888888888878,0.9087777777777779,0.9756666666666667,3,600,0.49
551,11,100,20,7.317484557200573,0.7,0.9284598214285715,0.08738839285714295,0.8883928571428571,0.97578125,3,300,0.48
552,12,100,20,7.317484557200573,0.7,0.9495555555555557,0.07833333333333337,0.9153333333333333,0.9936666666666667,4,400,0.51
553,13,100,20,7.317484557200573,0.7,0.9412946428571429,0.07845982142857144,0.8949776785714285,0.9734375,5,400,0.46
554,14,100,20,7.317484557200573,0.7,0.9082589285714284,0.11121651785714304,0.852455357142857,0.9636718750000001,3,200,0.53
555,15,100,20,7.317484557200573,0.7,0.9322222222222221,0.10055555555555562,0.8755555555555554,0.976111111111111,4,400,0.5
556,16,100,20,7.317484557200573,0.7,0.9318888888888891,0.09588888888888902,0.8818888888888888,0.9777777777777779,5,600,0.49
557,17,100,20,7.317484557200573,0.7,0.9693287037037038,0.060532407407407396,0.9350694444444444,0.9956018518518518,5,100,0.59
558,18,100,20,7.317484557200573,0.7,0.9069196428571427,0.15396205357142856,0.8322544642857143,0.9862165178571428,5,200,0.53
559,19,100,20,7.317484557200573,0.7,0.9568080357142857,0.08058035714285716,0.9107142857142857,0.9912946428571429,5,300,0.47
560,20,100,20,7.317484557200573,0.7,0.9193080357142855,0.09581473214285718,0.8722098214285714,0.9680245535714286,3,300,0.48
561,1,100,20,4.923932583233567,0.8,0.9436666666666668,0.08277777777777773,0.910888888888889,0.9936666666666667,4,500,0.5
562,2,100,20,4.923932583233567,0.8,0.9458888888888888,0.1039444444444445,0.8852777777777777,0.9892222222222222,2,600,0.5
563,3,100,20,4.923932583233567,0.8,0.9678733031674209,0.07522624434389136,0.9247737556561086,1.0,5,300,0.56
564,4,100,20,4.923932583233567,0.8,0.9526785714285714,0.07092633928571423,0.9123883928571429,0.9833147321428571,3,300,0.52
565,5,100,20,4.923932583233567,0.8,0.9804298642533936,0.044174208144796334,0.9558257918552037,1.0,3,300,0.56
566,6,100,20,4.923932583233567,0.8,0.9188616071428571,0.11696428571428574,0.8566964285714286,0.9736607142857143,4,600,0.46
567,7,100,20,4.923932583233567,0.8,0.9564732142857142,0.07271205357142863,0.9162388392857143,0.9889508928571429,1,200,0.53
568,8,100,20,4.923932583233567,0.8,0.9113839285714287,0.1277901785714286,0.8569196428571428,0.9847098214285714,3,500,0.54
569,9,100,20,4.923932583233567,0.8,0.9331111111111111,0.09516666666666673,0.8861111111111111,0.9812777777777778,1,300,0.5
570,10,100,20,4.923932583233567,0.8,0.9479910714285715,0.08320312500000004,0.894921875,0.978125,4,300,0.53
571,11,100,20,4.923932583233567,0.8,0.9320601851851851,0.10486111111111107,0.883912037037037,0.9887731481481481,2,200,0.61
572,12,100,20,4.923932583233567,0.8,0.9575892857142858,0.07594866071428574,0.9064174107142857,0.9823660714285715,5,600,0.48
573,13,100,20,4.923932583233567,0.8,0.9736111111111109,0.051157407407407374,0.9488425925925926,1.0,5,400,0.41
574,14,100,20,4.923932583233567,0.8,0.9875565610859729,0.02714932126696845,0.9728506787330315,1.0,3,500,0.56
575,15,100,20,4.923932583233567,0.8,0.9332589285714287,0.08325892857142847,0.8849888392857144,0.9682477678571428,5,100,0.52
576,16,100,20,4.923932583233567,0.8,0.992824074074074,0.020949074074074092,0.9790509259259259,1.0,4,500,0.41
577,17,100,20,4.923932583233567,0.8,0.9637731481481481,0.06990740740740742,0.9232638888888889,0.9931712962962963,5,200,0.59
578,18,100,20,4.923932583233567,0.8,0.9512276785714286,0.06517857142857142,0.9171875,0.9823660714285715,5,100,0.46
579,19,100,20,4.923932583233567,0.8,0.944,0.07366666666666666,0.9043333333333333,0.978,1,500,0.5
580,20,100,20,4.923932583233567,0.8,0.8878888888888887,0.14544444444444438,0.8073888888888889,0.9528333333333333,5,100,0.51
581,1,100,20,2.733841400655736,0.9,0.9892361111111111,0.02314814814814814,0.9768518518518519,1.0,2,600,0.41
582,2,100,20,2.733841400655736,0.9,0.9456666666666669,0.07705555555555554,0.9075,0.9845555555555555,5,200,0.49
583,3,100,20,2.733841400655736,0.9,0.9322222222222223,0.11761111111111122,0.8546666666666666,0.9722777777777778,4,100,0.51
584,4,100,20,2.733841400655736,0.9,0.9336666666666668,0.10805555555555557,0.8720555555555556,0.9801111111111112,5,400,0.51
585,5,100,20,2.733841400655736,0.9,0.9239583333333334,0.12019675925925932,0.8581018518518518,0.9782986111111112,5,200,0.41
586,6,100,20,2.733841400655736,0.9,0.9345982142857142,0.1010044642857143,0.8805245535714286,0.9815290178571429,5,600,0.48
587,7,100,20,2.733841400655736,0.9,0.9173333333333333,0.08861111111111097,0.8658888888888889,0.9544999999999999,2,100,0.49
588,8,100,20,2.733841400655736,0.9,0.9754464285714286,0.04933035714285716,0.9485491071428571,0.9978794642857143,5,600,0.53
589,9,100,20,2.733841400655736,0.9,0.9677601809954751,0.08263574660633488,0.9173642533936651,1.0,5,200,0.44
590,10,100,20,2.733841400655736,0.9,0.9253333333333333,0.1086666666666668,0.8536666666666666,0.9623333333333334,1,600,0.5
591,11,100,20,2.733841400655736,0.9,0.9354444444444445,0.12677777777777777,0.8588333333333333,0.9856111111111111,2,500,0.51
592,12,100,20,2.733841400655736,0.9,0.9600446428571427,0.06902901785714288,0.9220424107142857,0.9910714285714286,4,300,0.46
593,13,100,20,2.733841400655736,0.9,0.9701892776341305,0.06345547834518428,0.9365445216548157,1.0,3,200,0.45
594,14,100,20,2.733841400655736,0.9,0.9743192469295412,0.04405048076923079,0.954874858597285,0.9989253393665158,2,200,0.55
595,15,100,20,2.733841400655736,0.9,0.9280133928571429,0.10864955357142847,0.8692522321428572,0.9779017857142857,3,500,0.46
596,16,100,20,2.733841400655736,0.9,0.9702222222222222,0.06922222222222219,0.9307777777777778,1.0,4,300,0.51
597,17,100,20,2.733841400655736,0.9,0.9418526785714285,0.09135044642857149,0.891015625,0.9823660714285715,5,100,0.53
598,18,100,20,2.733841400655736,0.9,0.9444444444444444,0.09144444444444444,0.8954444444444445,0.9868888888888889,3,300,0.51
599,19,100,20,2.733841400655736,0.9,0.9453619909502262,0.09083710407239809,0.9003393665158371,0.9911764705882352,4,200,0.44
600,20,100,20,2.733841400655736,0.9,0.9608888888888888,0.06438888888888883,0.9222777777777779,0.9866666666666667,3,200,0.51
601,1,300,5,5.0,0.0,0.8367341897233201,0.09639945652173909,0.7913414031620554,0.8877408596837945,1,400,0.5066666666666667
